ID,Binomial,Species_record_status,Class,Order,Family,Genus,Species,Subspecies,Authority,Common_name,Red_list_category,Year_assessed,Criteria,ED_score,RL_ID,RL_binomial,Fishbase_ID,Fishbase_binomial
3582,Trachemys_dorbigni,Approved,Reptilia,Testudines,Emydidae,Trachemys,dorbigni,"",Duméril and Bibron 1835,Orbigny's slider,NE,NULL,NULL,7.8546046,NULL,NULL,NULL,NULL
3583,Podocnemis_lewyana,Approved,Reptilia,Testudines,Podocnemididae,Podocnemis,lewyana,"",Duméril 1852,Rio Magdalena river turtle,CR,2015,A2acd+4acd,39.4516309,17823,Podocnemis lewyana,NULL,NULL
3584,Hydromedusa_tectifera,Approved,Reptilia,Testudines,Chelidae,Hydromedusa,tectifera,"","Cope, 1869",South-American snake-headed turtle,NE,NULL,NULL,45.2068992,NULL,NULL,NULL,NULL
3585,Rhinoclemmys_nasuta,Approved,Reptilia,Testudines,Geoemydidae,Rhinoclemmys,nasuta,"",Boulenger 1902,Large-nosed wood turtle,LR/nt,1996,NULL,22.5348681,19505,Rhinoclemmys nasuta,NULL,NULL
3586,Pseudemys_peninsularis,Approved,Reptilia,Testudines,Emydidae,Pseudemys,peninsularis,"",Carr 1938,Peninsula cooter,LC,2010,NULL,10.7336392,170496,Pseudemys peninsularis,NULL,NULL
3587,Pseudemys_nelsoni,Approved,Reptilia,Testudines,Emydidae,Pseudemys,nelsoni,"",Stejneger 1925,Florida red-bellied turtle,LC,2010,NULL,10.7336392,170495,Pseudemys nelsoni,NULL,NULL
3588,Sternotherus_minor,Approved,Reptilia,Testudines,Kinosternidae,Sternotherus,minor,minor,Agassiz 1857,Loggerhead musk turtle,LC,2010,NULL,44.5310003,170493,Sternotherus minor,NULL,NULL
3589,Geochelone_gigantea,Approved,Reptilia,Testudines,Testudinidae,Geochelone,gigantea,"",Schweigger 1812,Aldabra giant tortoise,VU,1996,D2,16.9561143,9010,Geochelone gigantea,NULL,NULL
3590,Crocodylus_intermedius,Approved,Reptilia,Crocodylia,Crocodylidae,Crocodylus,intermedius,"","(Graves, 1819)",Orinoco crocodile,CR,1996,"A1c, C2a",10.1564750,5661,Crocodylus intermedius,NULL,NULL
3591,Caiman_latirostris,Approved,Reptilia,Crocodylia,Alligatoridae,Caiman,latirostris,"","(Daudin, 1801)",Broad-snouted caiman,LR/lc,1996,NULL,22.3280649,46585,Caiman latirostris,NULL,NULL
3592,Crocodylus_moreletii,Approved,Reptilia,Crocodylia,Crocodylidae,Crocodylus,moreletii,"","(Bibron & Dumeril, 1851)",Morelet’s crocodile,LC,2009,NULL,10.5877726,5663,Crocodylus moreletii,NULL,NULL
3593,Lepus_arcticus,Approved,Mammalia,Lagomorpha,Leporidae,Lepus,arcticus,bangsii,"Ross, 1819",Arctic hare,LC,2008,NULL,7.3158149,41274,Lepus arcticus,NULL,NULL
3594,Megascops_asio,Approved,Aves,Strigiformes,Strigidae,Megascops,asio,"","(Linnaeus, 1758)",Eastern screech-owl,LC,2016,NULL,7.0718730,22688758,Megascops asio,NULL,NULL
3595,Sooglossus_sechellensis,Approved,Amphibia,Anura,Sooglossidae,Sooglossus,sechellensis,"","(Boettger, 1896)",Seychelles frog,EN,2012,"B1ab(ii,iii,v)+2ab(ii,iii,v)",50.8618890,20381,Sooglossus sechellensis,NULL,NULL
3596,Sechellophryne_gardineri,Approved,Amphibia,Anura,Sooglossidae,Sechellophryne,gardineri,"","(Boulenger, 1911)",Gardiner's Seychelles frog,EN,2012,"B1ab(ii,iii,v)+2ab(ii,iii,v)",51.8454160,20380,Sechellophryne gardineri,NULL,NULL
3597,Aechmophorus_occidentalis,Approved,Aves,Podicipediformes,Podicipedidae,Aechmophorus,occidentalis,"","(Lawrence, 1858)",Western grebe,LC,2016,NULL,17.8428200,22696631,Aechmophorus occidentalis,NULL,NULL
3598,Triglops_murrayi,Approved,Actinopteri,Perciformes,Cottidae,Triglops,murrayi,"",Günther 1888,Moustache sculpin,NE,NULL,NULL,NULL,NULL,NULL,4146,Triglops murrayi
3599,Enchelyopus_cimbrius,Approved,Actinopteri,Gadiformes,Lotidae,Enchelyopus,cimbrius,"",(Linnaeus 1766),Fourbeard rockling,LC,2012,NULL,NULL,15522054,Enchelyopus cimbrius,1874,Enchelyopus cimbrius
3600,Aspidophoroides_monopterygius,Approved,Actinopteri,Perciformes,Agonidae,Aspidophoroides,monopterygius,"",(Bloch 1786),Alligatorfish,NE,NULL,NULL,NULL,NULL,NULL,4157,Aspidophoroides monopterygius
3602,Equus_caballus,Approved,Mammalia,Perissodactyla,Equidae,Equus,caballus,ferus,"Linnaeus, 1758",Horse,NE,NULL,NULL,15.1576304,NULL,NULL,NULL,NULL
3604,Macrourus_berglax,Approved,Actinopteri,Gadiformes,Macrouridae,Macrourus,berglax,"",Lacepède 1801,Roughhead grenadier,NE,NULL,NULL,NULL,NULL,NULL,331,Macrourus berglax
3605,Pimephales_promelas,Approved,Actinopteri,Cypriniformes,Leuciscidae,Pimephales,promelas,"",Rafinesque 1820,Fathead minnow,LC,2018,NULL,NULL,191292,Pimephales promelas,4785,Pimephales promelas
3606,Margariscus_margarita,Approved,Actinopteri,Cypriniformes,Leuciscidae,Margariscus,margarita,"",(Cope 1867),Allegheny pearl dace,LC,2012,NULL,NULL,202156,Margariscus margarita,10142,Margariscus margarita
3608,Nezumia_bairdii,Approved,Actinopteri,Gadiformes,Macrouridae,Nezumia,bairdii,"",(Goode & Bean 1877),Marlin-spike grenadier,NE,NULL,NULL,NULL,NULL,NULL,3104,Nezumia bairdii
3609,Ammodytes_dubius,Approved,Actinopteri,Perciformes,Ammodytidae,Ammodytes,dubius,"",Reinhardt 1837,Northern sand lance,NE,NULL,NULL,NULL,NULL,NULL,3821,Ammodytes dubius
3610,Pipistrellus_subflavus,Approved,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,subflavus,"","(F. Cuvier, 1832)",Eastern Pipistrelle,LC,2008,NULL,9.9277105,17366,Pipistrellus subflavus,NULL,NULL
3611,Beringraja_binoculata,Approved,Elasmobranchii,Rajiformes,Rajidae,Beringraja,binoculata,"",(Girard 1855),Big skate,LC,2014,NULL,30.8468911,44183,Beringraja binoculata,2556,Beringraja binoculata
3612,Eudyptes_robustus,Approved,Aves,Sphenisciformes,Spheniscidae,Eudyptes,robustus,"","Oliver, 1953",Snares penguin,VU,2018,D2,7.1307980,22697782,Eudyptes robustus,NULL,NULL
3613,Eudyptes_sclateri,Approved,Aves,Sphenisciformes,Spheniscidae,Eudyptes,sclateri,"","Buller, 1888",Erect-crested penguin,EN,2016,"A2b; B2ab(ii,v)",9.3989030,22697789,Eudyptes sclateri,NULL,NULL
3614,Eptesicus_fuscus,Approved,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,fuscus,"","(Beauvois, 1796)",Big brown bat,LC,2016,NULL,6.0563147,7928,Eptesicus fuscus,NULL,NULL
3615,Cymatogaster_aggregata,Approved,Actinopteri,Perciformes,Embiotocidae,Cymatogaster,aggregata,"",Gibbons 1854,Shiner perch,LC,2019,NULL,NULL,192929,Cymatogaster aggregata,3626,Cymatogaster aggregata
3616,Anarrhichthys_ocellatus,Approved,Actinopteri,Perciformes,Anarhichadidae,Anarrhichthys,ocellatus,"",Ayres 1855,Wolf-eel,NE,NULL,NULL,NULL,NULL,NULL,3813,Anarrhichthys ocellatus
3617,Lepisosteus_oculatus,Approved,Actinopteri,Lepisosteiformes,Lepisosteidae,Lepisosteus,oculatus,"",Winchell 1864,Spotted gar,LC,2019,NULL,NULL,191026,Lepisosteus oculatus,1075,Lepisosteus oculatus
3618,Esox_americanus,Approved,Actinopteri,Esociformes,Esocidae,Esox,americanus,"",Gmelin 1789,Redfin pickerel,LC,2011,NULL,NULL,184100,Esox americanus,2709,Esox americanus
3619,Umbra_limi,Approved,Actinopteri,Esociformes,Umbridae,Umbra,limi,"",(Kirtland 1840),Central mudminnow,LC,2012,NULL,NULL,202403,Umbra limi,2707,Umbra limi
3620,Ictiobus_cyprinellus,Approved,Actinopteri,Cypriniformes,Catostomidae,Ictiobus,cyprinellus,"",(Valenciennes 1844),Bigmouth buffalo,LC,2012,NULL,NULL,202127,Ictiobus cyprinellus,2993,Ictiobus cyprinellus
3621,Pimephales_notatus,Approved,Actinopteri,Cypriniformes,Leuciscidae,Pimephales,notatus,"",(Rafinesque 1820),Bluntnose minnow,LC,2012,NULL,NULL,202346,Pimephales notatus,2931,Pimephales notatus
3622,Ameiurus_natalis,Approved,Actinopteri,Siluriformes,Ictaluridae,Ameiurus,natalis,"",(Lesueur 1819),Yellow bullhead,LC,2011,NULL,NULL,202675,Ameiurus natalis,3021,Ameiurus natalis
3623,Noturus_gyrinus,Approved,Actinopteri,Siluriformes,Ictaluridae,Noturus,gyrinus,"",(Mitchill 1817),Tadpole madtom,LC,2012,NULL,NULL,202691,Noturus gyrinus,3037,Noturus gyrinus
3624,Sebastes_caurinus,Approved,Actinopteri,Perciformes,Sebastidae,Sebastes,caurinus,"",Richardson 1844,Copper rockfish,NE,NULL,NULL,NULL,NULL,NULL,3957,Sebastes caurinus
3625,Labidesthes_sicculus,Approved,Actinopteri,Atheriniformes,Atherinopsidae,Labidesthes,sicculus,"",(Cope 1865),Brook silverside,LC,2012,NULL,NULL,201944,Labidesthes sicculus,3238,Labidesthes sicculus
3626,Bathyraja_interrupta,Approved,Elasmobranchii,Rajiformes,Arhynchobatidae,Bathyraja,interrupta,"",(Gill & Townsend 1897),Sandpaper skate,LC,2015,NULL,NULL,161402,Bathyraja interrupta,2559,Bathyraja interrupta
3627,Sebastes_elongatus,Approved,Actinopteri,Perciformes,Sebastidae,Sebastes,elongatus,"",Ayres 1859,Greenstriped rockfish,NE,NULL,NULL,NULL,NULL,NULL,3965,Sebastes elongatus
3628,Sebastes_flavidus,Approved,Actinopteri,Perciformes,Sebastidae,Sebastes,flavidus,"",(Ayres 1862),Yellowtail rockfish,NE,NULL,NULL,NULL,NULL,NULL,503,Sebastes flavidus
3629,Sebastes_proriger,Approved,Actinopteri,Perciformes,Sebastidae,Sebastes,proriger,"",(Jordan & Gilbert 1880),Redstripe rockfish,NE,NULL,NULL,NULL,NULL,NULL,3991,Sebastes proriger
3630,Sebastes_wilsoni,Approved,Actinopteri,Perciformes,Sebastidae,Sebastes,wilsoni,"",(Gilbert 1915),Pygmy rockfish,NE,NULL,NULL,NULL,NULL,NULL,4007,Sebastes wilsoni
3631,Podothecus_accipenserinus,Approved,Actinopteri,Perciformes,Agonidae,Podothecus,accipenserinus,"",(Tilesius 1813),Sturgeon poacher,NE,NULL,NULL,NULL,NULL,NULL,4153,Podothecus accipenserinus
3632,Citharichthys_sordidus,Approved,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,sordidus,"",(Girard 1854),Pacific sanddab,NE,NULL,NULL,NULL,NULL,NULL,4215,Citharichthys sordidus
3633,Citharichthys_stigmaeus,Approved,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,stigmaeus,"",Jordan & Gilbert 1882,Speckled sanddab,NE,NULL,NULL,NULL,NULL,NULL,4217,Citharichthys stigmaeus
3634,Eopsetta_jordani,Approved,Actinopteri,Pleuronectiformes,Pleuronectidae,Eopsetta,jordani,"",(Lockington 1879),Petrale sole,LC,2009,NULL,NULL,154977,Eopsetta jordani,4237,Eopsetta jordani
3635,Lyopsetta_exilis,Approved,Actinopteri,Pleuronectiformes,Pleuronectidae,Lyopsetta,exilis,"",(Jordan & Gilbert 1880),Slender sole,LC,2009,NULL,NULL,154845,Lyopsetta exilis,4246,Lyopsetta exilis
3636,Psettichthys_melanostictus,Approved,Actinopteri,Pleuronectiformes,Pleuronectidae,Psettichthys,melanostictus,"",Girard 1854,Pacific sand sole,NE,NULL,NULL,NULL,NULL,NULL,4255,Psettichthys melanostictus
3637,Microtus_xanthognathus,Pending Approval,Mammalia,Rodentia,Cricetidae,Microtus,xanthognathus,"","(Leach, 1815)",Taiga vole,LC,2016,NULL,6.2912884,42628,Microtus xanthognathus,NULL,NULL
3638,Pleuronichthys_decurrens,Approved,Actinopteri,Pleuronectiformes,Pleuronectidae,Pleuronichthys,decurrens,"",Jordan & Gilbert 1881,Curlfin sole,NE,NULL,NULL,NULL,NULL,NULL,4252,Pleuronichthys decurrens
3639,Fundulus_diaphanus,Approved,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,diaphanus,"",(Lesueur 1817),Banded killifish,LC,2012,NULL,NULL,202381,Fundulus diaphanus,3190,Fundulus diaphanus
3640,Notropis_heterodon,Approved,Actinopteri,Cypriniformes,Leuciscidae,Notropis,heterodon,"",(Cope 1865),Blackchin shiner,LC,2012,NULL,NULL,202304,Notropis heterodon,2864,Notropis heterodon
3641,Notropis_heterolepis,Approved,Actinopteri,Cypriniformes,Leuciscidae,Notropis,heterolepis,"",Eigenmann & Eigenmann 1893,Blacknose shiner,LC,2012,NULL,NULL,202305,Notropis heterolepis,2865,Notropis heterolepis
3642,Luxilus_cornutus,Approved,Actinopteri,Cypriniformes,Leuciscidae,Luxilus,cornutus,"",(Mitchill 1817),Common shiner,LC,2012,NULL,NULL,202138,Luxilus cornutus,2851,Luxilus cornutus
3643,Etheostoma_exile,Approved,Actinopteri,Perciformes,Percidae,Etheostoma,exile,"",(Girard 1859),Iowa darter,LC,2011,NULL,NULL,202481,Etheostoma exile,3420,Etheostoma exile
3644,Alectoris_chukar,Approved,Aves,Galliformes,Phasianidae,Alectoris,chukar,"","(Gray, 1830)",Chukar,LC,2018,NULL,4.4713300,22678691,Alectoris chukar,NULL,NULL
3645,Zonotrichia_atricapilla,Approved,Aves,Passeriformes,Passerellidae,Zonotrichia,atricapilla,"","(Gmelin, 1789)",Golden-crowned sparrow,LC,2016,NULL,2.6312590,22721091,Zonotrichia atricapilla,NULL,NULL
3646,Notropis_volucellus,Approved,Actinopteri,Cypriniformes,Leuciscidae,Notropis,volucellus,"",(Cope 1865),Mimic shiner,LC,2012,NULL,NULL,202334,Notropis volucellus,2913,Notropis volucellus
3647,Chrosomus_eos,Approved,Actinopteri,Cypriniformes,Leuciscidae,Chrosomus,eos,"",Cope 1861,Northern redbelly dace,LC,2011,NULL,NULL,202066,Chrosomus eos,2927,Chrosomus eos
3648,Leptagonus_decagonus,Approved,Actinopteri,Perciformes,Agonidae,Leptagonus,decagonus,"",(Bloch & Schneider 1801),Atlantic poacher,NE,NULL,NULL,NULL,NULL,NULL,4154,Leptagonus decagonus
3649,Artediellus_uncinatus,Approved,Actinopteri,Perciformes,Cottidae,Artediellus,uncinatus,"",(Reinhardt 1834),Arctic hookear sculpin,NE,NULL,NULL,NULL,NULL,NULL,4043,Artediellus uncinatus
3650,Phycis_chesteri,Approved,Actinopteri,Gadiformes,Phycidae,Phycis,chesteri,"",Goode & Bean 1878,Longfin hake,NE,NULL,NULL,NULL,NULL,NULL,1880,Phycis chesteri
3651,Hemitripterus_americanus,Approved,Actinopteri,Perciformes,Hemitripteridae,Hemitripterus,americanus,"",(Gmelin 1789),Sea raven,NE,NULL,NULL,NULL,NULL,NULL,4097,Hemitripterus americanus
3652,Trachyrincus_murrayi,Approved,Actinopteri,Gadiformes,Macrouridae,Trachyrincus,murrayi,"",Günther 1887,Roughnose grenadier,NE,NULL,NULL,NULL,NULL,NULL,27730,Trachyrincus murrayi
3653,Centroscyllium_fabricii,Approved,Elasmobranchii,Squaliformes,Etmopteridae,Centroscyllium,fabricii,"",(Reinhardt 1825),Black dogfish,LC,2008,NULL,22.7021882,161521,Centroscyllium fabricii,656,Centroscyllium fabricii
3654,Synaphobranchus_kaupii,Approved,Actinopteri,Anguilliformes,Synaphobranchidae,Synaphobranchus,kaupii,"",Johnson 1862,Kaup's arrowtooth eel,LC,2009,NULL,NULL,155246,Synaphobranchus kaupii,9104,Synaphobranchus kaupii
3655,Chlorophthalmus_agassizi,Approved,Actinopteri,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,agassizi,"",Bonaparte 1840,Shortnose greeneye,LC,2015,NULL,NULL,194993,Chlorophthalmus agassizi,1808,Chlorophthalmus agassizi
3656,Bathyraja_spinicauda,Approved,Elasmobranchii,Rajiformes,Arhynchobatidae,Bathyraja,spinicauda,"",(Jensen 1914),Spinytail skate,NT,2006,NULL,13.4664853,161366,Bathyraja spinicauda,2569,Bathyraja spinicauda
3658,Cottunculus_microps,Approved,Actinopteri,Perciformes,Psychrolutidae,Cottunculus,microps,"",Collett 1875,Polar sculpin,NE,NULL,NULL,NULL,NULL,NULL,9199,Cottunculus microps
3659,Paralichthys_oblongus,Approved,Actinopteri,Pleuronectiformes,Paralichthyidae,Paralichthys,oblongus,"",(Mitchill 1815),American fourspot flounder,LC,2013,NULL,NULL,16778030,Paralichthys oblongus,4229,Hippoglossina oblonga
3660,Notacanthus_chemnitzii,Approved,Actinopteri,Notacanthiformes,Notacanthidae,Notacanthus,chemnitzii,"",Bloch 1788,Snubnosed spiny eel,LC,2011,NULL,NULL,195852,Notacanthus chemnitzii,2661,Notacanthus chemnitzii
3661,Myoxocephalus_scorpius,Approved,Actinopteri,Perciformes,Cottidae,Myoxocephalus,scorpius,"",(Linnaeus 1758),Shorthorn sculpin,NE,NULL,NULL,NULL,NULL,NULL,1329,Myoxocephalus scorpius
3662,Lumpenus_lampretaeformis,Approved,Actinopteri,Perciformes,Lumpenidae,Lumpenus,lampretaeformis,"",(Walbaum 1792),Snakeblenny,NE,NULL,NULL,NULL,NULL,NULL,1380,Lumpenus lampretaeformis
3663,Citharichthys_arctifrons,Approved,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,arctifrons,"",Goode 1880,Gulf Stream flounder,LC,2013,NULL,NULL,16437988,Citharichthys arctifrons,4209,Citharichthys arctifrons
3664,Merluccius_albidus,Approved,Actinopteri,Gadiformes,Merlucciidae,Merluccius,albidus,"",(Mitchill 1818),Offshore silver hake,LC,2013,NULL,NULL,16466377,Merluccius albidus,1080,Merluccius albidus
3665,Chlamydotis_macqueenii,Approved,Aves,Otidiformes,Otididae,Chlamydotis,macqueenii,"","(J.E. Gray, 1832)",Asian houbara,VU,2016,A4acd,17.0438800,22733562,Chlamydotis macqueenii,NULL,NULL
3666,Zalophus_wollebaeki,Approved,Mammalia,Carnivora,Otariidae,Zalophus,wollebaeki,"","Sivertsen, 1953",Galapagos sea lion,EN,2014,A2ab,9.3865199,41668,Zalophus wollebaeki,NULL,NULL
3667,Psittacus_erithacus,Approved,Aves,Psittaciformes,Psittacidae,Psittacus,erithacus,"","Linnaeus, 1758",Grey parrot,EN,2018,A2bcd+3bcd+4bcd,7.8791830,22724813,Psittacus erithacus,NULL,NULL
3668,Metachirus_nudicaudatus,Approved,Mammalia,Didelphimorphia,Didelphidae,Metachirus,nudicaudatus,"","(É. Geoffroy, 1803)",Brown four-eyed opossum,LC,2015,NULL,25.5632383,40509,Metachirus nudicaudatus,NULL,NULL
3669,Poicephalus_robustus,Approved,Aves,Psittaciformes,Psittacidae,Poicephalus,robustus,"","(Gmelin, 1788)",Cape parrot,VU,2017,D1,5.9425350,119194858,Poicephalus robustus,NULL,NULL
3670,Leptoptilos_dubius,Approved,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,dubius,"","(Gmelin, 1789)",Greater adjutant,EN,2016,A2bcd+3bcd+4bcd;c2a(ii),17.5296400,22697721,Leptoptilos dubius,NULL,NULL
3671,Mycteria_cinerea,Approved,Aves,Ciconiiformes,Ciconiidae,Mycteria,cinerea,"","(Raffles, 1822)",Milky stork,EN,2016,A2cd+3cd+4cd,11.0948100,22697651,Mycteria cinerea,NULL,NULL
3673,Mycteria_leucocephala,Approved,Aves,Ciconiiformes,Ciconiidae,Mycteria,leucocephala,"","(Pennant, 1769)",Painted stork,NT,2016,A2bcd+3bcd+4bcd,11.0948100,22697658,Mycteria leucocephala,NULL,NULL
3674,Leopardus_geoffroyi,Approved,Mammalia,Carnivora,Felidae,Leopardus,geoffroyi,"","d'Orbigny and Gervais, 1844",Geoffroy's cat,LC,2014,NULL,8.2323722,15310,Leopardus geoffroyi,NULL,NULL
3675,Larimus_breviceps,Approved,Actinopteri,Perciformes,Sciaenidae,Larimus,breviceps,"",Cuvier 1830,Shorthead drum,LC,2009,NULL,NULL,46105306,Larimus breviceps,1180,Larimus breviceps
3679,Nestor_meridionalis,Approved,Aves,Psittaciformes,Strigopidae,Nestor,meridionalis,septentrionalis,"(Gmelin, 1788)",New Zealand kaka,EN,2016,A2ce+3be+4be,12.1248000,22684840,Nestor meridionalis,NULL,NULL
3680,Acipenser_brevirostrum,Approved,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,brevirostrum,"",Lesueur 1818,Shortnose sturgeon,VU,2004,A2ce; B1ab(iii),NULL,222,Acipenser brevirostrum,2590,Acipenser brevirostrum
3681,Bettongia_penicillata,Approved,Mammalia,Diprotodontia,Potoroidae,Bettongia,penicillata,"","Gray, 1837",Woylie / Brush-tailed bettong,CR,2012,A2ce,9.8251320,2785,Bettongia penicillata,NULL,NULL
3682,Gastrotheca_chrysosticta,Approved,Amphibia,Anura,Hemiphractidae,Gastrotheca,chrysosticta,NULL,"Laurent, 1976",Salta marsupial frog,VU,2004,B1ab(iii),8.0958493,55328,Gastrotheca chrysosticta,NULL,NULL
3683,Haliaeetus_vociferoides,Approved,Aves,Accipitriformes,Accipitridae,Haliaeetus,vociferoides,"","Des Murs, 1845",Madagascar fish-eagle,CR,2016,c2a(ii),8.4194270,22695121,Haliaeetus vociferoides,NULL,NULL
3684,Brachyphylla_cavernarum,Approved,Mammalia,Chiroptera,Phyllostomidae,Brachyphylla,cavernarum,"","Gray, 1834",Antillean fruit-eating bat,LC,2008,NULL,10.4774271,2982,Brachyphylla cavernarum,NULL,NULL
3685,Propithecus_tattersalli,Approved,Mammalia,Primates,Indridae,Propithecus,tattersalli,"","Simons, 1988",Golden-crowned sifaka,CR,2012,A3cd,11.6149387,18352,Propithecus tattersalli,NULL,NULL
3686,Propithecus_deckenii,Approved,Mammalia,Primates,Indridae,Propithecus,deckenii,coronatus,"A. Grandidier, 1867",Van der Decken’s sifaka,EN,2012,A2cd+3cd+4cd,10.2630806,18357,Propithecus deckenii,NULL,NULL
3687,Ardops_nichollsi,Approved,Mammalia,Chiroptera,Phyllostomidae,Ardops,nichollsi,"","(Thomas, 1891)",Tree bat,LC,2008,NULL,6.0588037,2089,Ardops nichollsi,NULL,NULL
3688,Molossus_molossus,Approved,Mammalia,Chiroptera,Molossidae,Molossus,molossus,"","(Pallas, 1766)",Pallas's mastiff bat,LC,2015,NULL,10.3510448,13648,Molossus molossus,NULL,NULL
3689,Cavia_aperea,Approved,Mammalia,Rodentia,Caviidae,Cavia,aperea,"","Erxleben, 1777",Brazilian guinea pig,LC,2016,NULL,9.9904805,86257782,Cavia aperea,NULL,NULL
3690,Capra_walie,Approved,Mammalia,Artiodactyla,Bovidae,Capra,walie,"","Rüppell, 1835",Walia ibex,EN,2008,B1ab(iii); D,6.0300254,3797,Capra walie,NULL,NULL
3691,Eulemur_fulvus,Approved,Mammalia,Primates,Lemuridae,Eulemur,fulvus,mayottensis,"(É. Geoffroy, 1796)",Brown lemur,NT,2012,NULL,7.4895114,8207,Eulemur fulvus,NULL,NULL
3693,Emberiza_aureola,Approved,Aves,Passeriformes,Emberizidae,Emberiza,aureola,"","Pallas, 1773",Yellow-breasted bunting,CR,2017,A2acd+3cd+4acd,4.8893110,22720966,Emberiza aureola,NULL,NULL
3694,Ambystoma_mavortium,Approved,Amphibia,Caudata,Ambystomatidae,Ambystoma,mavortium,"","Baird, 1850",Western tiger salamander,LC,2015,NULL,17.5217892,199970,Ambystoma mavortium,NULL,NULL
3695,Ichthyosaura_alpestris,Approved,Amphibia,Caudata,Salamandridae,Ichthyosaura,alpestris,NULL,"(Laurenti, 1768)",Alpine newt,LC,2008,NULL,23.5162903,59472,Ichthyosaura alpestris,NULL,NULL
3696,Bombina_variegata,Approved,Amphibia,Anura,Bombinatoridae,Bombina,variegata,NULL,"(Linnaeus, 1758)",Yellow-bellied toad,LC,2008,NULL,38.5209703,54451,Bombina variegata,NULL,NULL
3697,Rana_arvalis,Approved,Amphibia,Anura,Ranidae,Rana,arvalis,"","Nilsson, 1842",Moor frog,LC,2008,NULL,15.4903627,58548,Rana arvalis,NULL,NULL
3698,Pelobates_fuscus,Approved,Amphibia,Anura,Pelobatidae,Pelobates,fuscus,NULL,"(Laurenti, 1768)",Common spadefoot,LC,2008,NULL,44.6386970,16498,Pelobates fuscus,NULL,NULL
3699,Alytes_obstetricans,Approved,Amphibia,Anura,Alytidae,Alytes,obstetricans,NULL,"(Laurenti, 1768)",Common midwife toad,LC,2008,NULL,39.0922638,55268,Alytes obstetricans,NULL,NULL
3700,Coturnix_coturnix,Approved,Aves,Galliformes,Phasianidae,Coturnix,coturnix,coturnix,"(Linnaeus, 1758)",Common quail,LC,2018,NULL,5.1298450,22678944,Coturnix coturnix,NULL,NULL
3701,Caprimulgus_europaeus,Approved,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,europaeus,NULL,"Linnaeus, 1758",European nightjar,LC,2016,NULL,5.2444510,22689887,Caprimulgus europaeus,NULL,NULL
3702,Athene_noctua,Approved,Aves,Strigiformes,Strigidae,Athene,noctua,NULL,"(Scopoli, 1769)",Little owl,LC,2018,NULL,13.4258400,22689328,Athene noctua,NULL,NULL
