sample,System,Year,LPI_final,CI_high,CI_low
86,Global,2016,0.377952223031888,0.321540752839258,0.321540752839258
87,Global,1970,1,1,1
87,Global,1971,0.9589862278275,0.979758827787722,0.979758827787722
87,Global,1972,0.956364549519334,0.971385790032527,0.971385790032527
87,Global,1973,0.946430148210952,0.954288754326971,0.954288754326971
87,Global,1974,0.930270656550602,0.938241139049362,0.938241139049362
87,Global,1975,0.934580084129668,0.933993178770404,0.933993178770404
87,Global,1976,0.914529070959163,0.908488682722145,0.908488682722145
87,Global,1977,0.88142300714538,0.880997526961841,0.880997526961841
87,Global,1978,0.853320842555436,0.847765146859123,0.847765146859123
87,Global,1979,0.838464456719436,0.829937922151802,0.829937922151802
87,Global,1980,0.814890903265738,0.802970402120339,0.802970402120339
87,Global,1981,0.797336291034125,0.778337852049175,0.778337852049175
87,Global,1982,0.777872190855779,0.753284663245717,0.753284663245717
87,Global,1983,0.751388391973868,0.726691770061832,0.726691770061832
87,Global,1984,0.728331815807625,0.69707352696729,0.69707352696729
87,Global,1985,0.71485282835696,0.681136316769705,0.681136316769705
87,Global,1986,0.701288737628008,0.668384810535002,0.668384810535002
87,Global,1987,0.692138011310537,0.646957595276995,0.646957595276995
87,Global,1988,0.658180848633581,0.620856335380496,0.620856335380496
87,Global,1989,0.655449065007611,0.609856614946671,0.609856614946671
87,Global,1990,0.661368037334701,0.615222291049322,0.615222291049322
87,Global,1991,0.650185894763301,0.597099598748033,0.597099598748033
87,Global,1992,0.636726441799909,0.583457987120688,0.583457987120688
87,Global,1993,0.633126927866352,0.5772220254616,0.5772220254616
87,Global,1994,0.597666048968376,0.546471655190441,0.546471655190441
87,Global,1995,0.595087602538697,0.537573137705011,0.537573137705011
87,Global,1996,0.578603251097854,0.522529747068038,0.522529747068038
87,Global,1997,0.56761287298791,0.509726588824856,0.509726588824856
87,Global,1998,0.548376422093778,0.490620761036454,0.490620761036454
87,Global,1999,0.534417651331139,0.475606552271229,0.475606552271229
87,Global,2000,0.523668944336822,0.464603234437547,0.464603234437547
87,Global,2001,0.504236196898136,0.452986306198357,0.452986306198357
87,Global,2002,0.475283598308907,0.433828898150908,0.433828898150908
87,Global,2003,0.472458868912112,0.429764302458318,0.429764302458318
87,Global,2004,0.477931559188098,0.426444647864822,0.426444647864822
87,Global,2005,0.458193259415114,0.406705014596078,0.406705014596078
87,Global,2006,0.447313370484971,0.391023589977031,0.391023589977031
87,Global,2007,0.430582599315202,0.380891570373044,0.380891570373044
87,Global,2008,0.419615657963976,0.36921791302042,0.36921791302042
87,Global,2009,0.40197106366225,0.359388949375689,0.359388949375689
87,Global,2010,0.392140120394922,0.353271986992009,0.353271986992009
87,Global,2011,0.372214251229359,0.335224949401307,0.335224949401307
87,Global,2012,0.357139921790632,0.321432498179006,0.321432498179006
87,Global,2013,0.355621953620104,0.318935452841643,0.318935452841643
87,Global,2014,0.367767045029215,0.316530634925749,0.316530634925749
87,Global,2015,0.37358927425413,0.328676113651861,0.328676113651861
87,Global,2016,0.371892041681804,0.321540752839258,0.321540752839258
88,Global,1970,1,1,1
88,Global,1971,0.916650062718028,0.979758827787722,0.979758827787722
88,Global,1972,0.919963159154092,0.971385790032527,0.971385790032527
88,Global,1973,0.91146361865196,0.954288754326971,0.954288754326971
88,Global,1974,0.884107987807298,0.938241139049362,0.938241139049362
88,Global,1975,0.890659882999537,0.933993178770404,0.933993178770404
88,Global,1976,0.876506823014598,0.908488682722145,0.908488682722145
88,Global,1977,0.858250290360394,0.880997526961841,0.880997526961841
88,Global,1978,0.825784198082986,0.847765146859123,0.847765146859123
88,Global,1979,0.80130987781812,0.829937922151802,0.829937922151802
88,Global,1980,0.769049442885252,0.802970402120339,0.802970402120339
88,Global,1981,0.744320650745119,0.778337852049175,0.778337852049175
88,Global,1982,0.707601330774835,0.753284663245717,0.753284663245717
88,Global,1983,0.678724613928039,0.726691770061832,0.726691770061832
88,Global,1984,0.647301749139947,0.69707352696729,0.69707352696729
88,Global,1985,0.630423122774394,0.681136316769705,0.681136316769705
88,Global,1986,0.621986640040566,0.668384810535002,0.668384810535002
88,Global,1987,0.605918215164422,0.646957595276995,0.646957595276995
