Binomial	ID	year	popvalue
Reinhardtius_hippoglossoides	2417	983	0.193475257
Reinhardtius_hippoglossoides	2419	983	80889.8061
Rhinochimaera_atlantica	2422	983	0.005514706
Scomber_scombrus	2450	983	0.012658228
Scomber_scombrus	2451	983	0.064912267
Scomber_scombrus	2452	983	0.02004128
Scomber_scombrus	2453	983	1.099602378
Scomber_scombrus	2454	983	0.346484376
Scomber_scombrus	2456	983	0.003394402
Scomber_scombrus	2458	983	98409.9365
Scomberesox_saurus	2463	983	0.0075
Scomberesox_saurus	2464	983	0.004411765
Scophthalmus_aquosus	2474	983	0.011111111
Scophthalmus_aquosus	2475	983	0.012658228
Scophthalmus_aquosus	2476	983	0.402726431
Scophthalmus_aquosus	2477	983	0.073078827
Dipturus_laevis	2515	983	0.0109
Dipturus_laevis	2519	983	0.014117647
Dipturus_laevis	2520	983	0.009803922
Dipturus_laevis	2521	983	0.005780347
Dipturus_laevis	2530	983	487075.045
Sebastes_norvegicus	2573	983	2.183206107
Sebastes_norvegicus	2574	983	25.71942446
Sebastes_norvegicus	2577	983	0.675675676
Sebastes_norvegicus	2578	983	0.574585635
Sebastes_norvegicus	2579	983	0.333333333
Sebastes_norvegicus	2580	983	0.533333333
Sebastes_norvegicus	2581	983	0.012658228
Serrivomer_beanii	2585	983	0.267175573
Serrivomer_beanii	2586	983	0.014388489
Serrivomer_beanii	2589	983	0.084849333
Serrivomer_beanii	2590	983	0.069139279
Sigmops_elongatus	2592	983	0.078409745
Simenchelys_parasitica	2596	983	0.005524862
Simenchelys_parasitica	2597	983	0.06554622
Simenchelys_parasitica	2598	983	0.027616784
Somniosus_microcephalus	2602	983	0.007633588
Somniosus_microcephalus	2603	983	0.007194245
Stomias_boa	2613	983	0.007633588
Stomias_boa	2614	983	0.014388489
Stomias_boa	2616	983	0.005524862
Stomias_boa	2617	983	0.06
Stomias_boa	2618	983	0.300713672
Synaphobranchus_kaupii	2624	983	0.068370166
Synaphobranchus_kaupii	2625	983	0.493907567
Synaphobranchus_kaupii	2626	983	0.310214373
Trachyrincus_murrayi	2702	983	0.014388489
Trachyrincus_murrayi	2708	983	0.104558827
Trachyrincus_murrayi	2709	983	0.014705882
Triglops_murrayi	2717	983	0.035971223
Triglops_murrayi	2723	983	0.025394835
Triglops_murrayi	2724	983	0.2097302
Triglops_murrayi	2725	983	1.085062653
Triglops_murrayi	2726	983	0.193681123
Triglops_murrayi	2727	983	1.11210611
Triglops_murrayi	2730	983	0.000297897
Ulvaria_subbifurcata	2740	983	0.028481013
Ulvaria_subbifurcata	2742	983	0.188031289
Ulvaria_subbifurcata	2744	983	0.000343261
Urophycis_chuss	2745	983	0.031578933
Urophycis_chuss	2746	983	0.2455
Urophycis_chuss	2747	983	6.188362728
Urophycis_chuss	2748	983	5.412745167
Urophycis_chuss	2750	983	2571516.65
Urophycis_chuss	2752	983	1986517.09
Zenopsis_conchifer	2773	983	0.005190314
Zoarces_americanus	2779	983	0.011049724
Zoarces_americanus	2780	983	0.094736833
Zoarces_americanus	2781	983	0.083914493
Zoarces_americanus	2782	983	0.162361897
Zoarces_americanus	2783	983	0.868897185
Zoarces_americanus	2784	983	0.802941167
Zoarces_americanus	2786	983	0.238903438
Zoarces_americanus	2788	983	509193.349
Zoarces_americanus	2791	983	758675.073
Gadus_ogac	2793	983	0.014196844
Gadus_ogac	2794	983	1
Gadus_ogac	2795	983	0.174618321
Gadus_ogac	2796	983	0.011111111
Esox_masquinongy	2798	983	0.041
Gadus_macrocephalus	2902	983	0.011
Gadus_macrocephalus	2903	983	18302
Gadus_macrocephalus	2904	983	4295
Gadus_morhua	2913	983	88.0147
Gadus_morhua	2914	983	13.3
Gadus_morhua	2915	983	14.9
Gadus_morhua	2917	983	291145
Gadus_morhua	2918	983	548896.88
Gadus_morhua	2919	983	972
Gadus_morhua	2921	983	184138
Gadus_morhua	2922	983	4797.08
Gadus_morhua	2923	983	548897
Gadus_morhua	2924	983	291145
Gadus_morhua	2925	983	77304.28
Gadus_morhua	2926	983	381145
Gadus_morhua	2927	983	149483.5
Gadus_morhua	2928	983	61668
Gadus_morhua	2930	983	44
Gadus_morhua	2931	983	77.60564341
Gadus_morhua	2932	983	72.79159815
Gadus_morhua	2933	983	1.8
Gadus_morhua	2934	983	1.115798324
Gadus_morhua	2935	983	42.24324324
Gadus_morhua	2936	983	11.90666141
Gadus_morhua	2937	983	75.33037067
Gadus_morhua	2938	983	105.3296297
Gadus_morhua	2939	983	198.3412112
Gadus_morhua	2940	983	49.37341883
Gadus_morhua	2941	983	38.00561933
Gadus_morhua	2942	983	83.67718664
Gadus_morhua	2943	983	8.555009699
Gadus_morhua	2944	983	3.224509833
Gadus_morhua	2946	983	144.601253
Gadus_morhua	2948	983	216511038
Gadus_morhua	2951	983	22138398.1
Gasterosteus_aculeatus	2999	983	0.011992
Gasterosteus_aculeatus	3000	983	0.014863751
Gasterosteus_aculeatus	3001	983	1.1e-05
Gavia_pacifica	3041	983	58.4
Glyptocephalus_cynoglossus	3045	983	13000
Glyptocephalus_cynoglossus	3049	983	56181
Glyptocephalus_cynoglossus	3050	983	1.702290076
Glyptocephalus_cynoglossus	3051	983	20.32024666
Glyptocephalus_cynoglossus	3052	983	0.5
Glyptocephalus_cynoglossus	3053	983	0.151260412
Glyptocephalus_cynoglossus	3054	983	5.378378378
Glyptocephalus_cynoglossus	3055	983	13.1061247
Glyptocephalus_cynoglossus	3056	983	10.81629629
Glyptocephalus_cynoglossus	3057	983	7.5925926
Glyptocephalus_cynoglossus	3058	983	2.392940772
Glyptocephalus_cynoglossus	3059	983	7.7548843
Glyptocephalus_cynoglossus	3060	983	9.716424233
Glyptocephalus_cynoglossus	3061	983	4.895532495
Glyptocephalus_cynoglossus	3062	983	3.553960711
Glyptocephalus_cynoglossus	3063	983	16.78529417
Glyptocephalus_cynoglossus	3064	983	0.297624279
Glyptocephalus_cynoglossus	3066	983	2779267.32
Hippoglossoides_platessoides	3102	983	139.711
Hippoglossoides_platessoides	3104	983	4.081
Hippoglossoides_platessoides	3105	983	4.5931
Hippoglossoides_platessoides	3106	983	2.3812
Hippoglossoides_platessoides	3107	983	469.7
Hippoglossoides_platessoides	3108	983	113900
Hippoglossoides_platessoides	3110	983	30
Hippoglossoides_platessoides	3111	983	86.4844602
Hippoglossoides_platessoides	3112	983	31.26207605
Hippoglossoides_platessoides	3113	983	162.0285715
Hippoglossoides_platessoides	3114	983	10.74436979
Hippoglossoides_platessoides	3115	983	0.567567568
Hippoglossoides_platessoides	3116	983	61.11464877
Hippoglossoides_platessoides	3117	983	15.71259263
Hippoglossoides_platessoides	3118	983	18.05555556
Hippoglossoides_platessoides	3119	983	189.9596527
Hippoglossoides_platessoides	3120	983	24.41816893
Hippoglossoides_platessoides	3121	983	45.21628477
Hippoglossoides_platessoides	3122	983	13.80228102
Hippoglossoides_platessoides	3123	983	7.847424324
Hippoglossoides_platessoides	3124	983	3.489215667
Hippoglossoides_platessoides	3126	983	41.37433777
Hippoglossoides_platessoides	3128	983	34602083.4
Hippoglossoides_platessoides	3131	983	2935271.05
Hippoglossus_hippoglossus	3140	983	0.053435115
Hippoglossus_hippoglossus	3141	983	0.086330935
Hippoglossus_hippoglossus	3142	983	0.257143
Hippoglossus_hippoglossus	3143	983	0.130083971
Hippoglossus_hippoglossus	3144	983	0.108108108
Hippoglossus_hippoglossus	3145	983	0.187592735
Hippoglossus_hippoglossus	3146	983	0.053333333
Hippoglossus_hippoglossus	3147	983	0.151851856
Hippoglossus_hippoglossus	3148	983	0.037974684
Hippoglossus_hippoglossus	3149	983	0.033333333
Hippoglossus_hippoglossus	3150	983	0.33784572
Hippoglossus_hippoglossus	3151	983	0.333046118
Hippoglossus_hippoglossus	3152	983	0.305347324
Hippoglossus_hippoglossus	3157	983	873421.03
Hippoglossus_hippoglossus	3160	983	2392918.23
Larus_glaucescens	3190	983	29.1
Lepidopsetta_bilineata	3202	983	3874
Lepidopsetta_bilineata	3203	983	3874
Lepidopsetta_bilineata	3208	983	80.7
Lepus_americanus	3228	983	0.05
Lepus_americanus	3237	983	0.209
Lepus_americanus	3240	983	0.9
Lepus_americanus	3241	983	0.55
Leucoraja_erinacea	3243	983	0.956
Leucoraja_erinacea	3246	983	0.013815787
Leucoraja_erinacea	3247	983	0.113063799
Leucoraja_erinacea	3253	983	585467.581
Leucoraja_ocellata	3261	983	1900000
Leucoraja_ocellata	3263	983	0.005524862
Leucoraja_ocellata	3264	983	0.04
Leucoraja_ocellata	3265	983	0.011111111
Leucoraja_ocellata	3266	983	0.289186848
Leucoraja_ocellata	3268	983	1.684688487
Leucoraja_ocellata	3269	983	1.231762211
Leucoraja_ocellata	3270	983	1.169323116
Leucoraja_ocellata	3272	983	0.252249858
Leucoraja_ocellata	3274	983	1820908.56
Leucoraja_ocellata	3277	983	3672146.28
Leucoraja_ocellata	3280	983	676622.607
Limanda_ferruginea	3287	983	27
Limanda_ferruginea	3290	983	52.7714285
Limanda_ferruginea	3291	983	0.048403353
Limanda_ferruginea	3292	983	6.166314127
Limanda_ferruginea	3293	983	0.066666667
Limanda_ferruginea	3294	983	0.166666667
Limanda_ferruginea	3295	983	13.74218465
Limanda_ferruginea	3296	983	0.278637767
Limanda_ferruginea	3297	983	9.913895207
Limanda_ferruginea	3298	983	19.61060257
Limanda_ferruginea	3299	983	2.48140878
Limanda_ferruginea	3301	983	3.721635339
Limanda_ferruginea	3303	983	13057736.3
Limanda_ferruginea	3306	983	108109.19
Lophius_americanus	3360	983	1.644
Lophius_americanus	3361	983	1200
Lophius_americanus	3362	983	1130
Lophius_americanus	3363	983	0.033277265
Lophius_americanus	3364	983	0.216216216
Lophius_americanus	3365	983	0.463267558
Lophius_americanus	3366	983	0.106666667
Lophius_americanus	3367	983	0.029629633
Lophius_americanus	3368	983	0.026805658
Lophius_americanus	3369	983	0.033333333
Lophius_americanus	3370	983	0.354506867
Lophius_americanus	3371	983	0.356445636
Lophius_americanus	3372	983	0.633333333
Lophius_americanus	3374	983	0.097767935
Lophius_americanus	3376	983	2527282.39
Lophius_americanus	3379	983	2345307.89
Macrourus_berglax	3415	983	14310
Macrourus_berglax	3418	983	4.820610687
Macrourus_berglax	3419	983	3.863309353
Macrourus_berglax	3422	983	0.056629834
Macrourus_berglax	3423	983	0.027450987
Macrourus_berglax	3434	983	19066
Macrourus_berglax	3441	983	7665956
Macrourus_berglax	3443	983	8105202
Macrourus_berglax	3445	983	2597672
Malacoraja_senta	3451	983	0.868
Malacoraja_senta	3453	983	1.103
Malacoraja_senta	3455	983	0.122137405
Malacoraja_senta	3456	983	2.079958892
Malacoraja_senta	3458	983	0.015126029
Malacoraja_senta	3459	983	0.324324324
Malacoraja_senta	3460	983	0.269293602
Malacoraja_senta	3461	983	0.346666667
Malacoraja_senta	3462	983	0.9962963
Malacoraja_senta	3463	983	0.139896152
Malacoraja_senta	3464	983	0.495562467
Malacoraja_senta	3465	983	0.357376304
Malacoraja_senta	3466	983	0.770103116
Malacoraja_senta	3467	983	2.637254833
Malacoraja_senta	3469	983	0.029899173
Malacoraja_senta	3471	983	690984.934
Malacoraja_senta	3474	983	381633.318
Mareca_americana	3479	983	2576015.248
Mareca_strepera	3481	983	1478265.018
Melanogrammus_aeglefinus	3483	983	50462.05
Melanogrammus_aeglefinus	3487	983	3000
Melanogrammus_aeglefinus	3488	983	10.2
Melanogrammus_aeglefinus	3489	983	50462.05
Melanogrammus_aeglefinus	3492	983	55.057143
Melanogrammus_aeglefinus	3493	983	8.113613471
Melanogrammus_aeglefinus	3494	983	2.45945946
Melanogrammus_aeglefinus	3495	983	8.098247829
Melanogrammus_aeglefinus	3496	983	7.133333333
Melanogrammus_aeglefinus	3497	983	1.688888889
Melanogrammus_aeglefinus	3498	983	3.616713253
Melanogrammus_aeglefinus	3499	983	5.206708
Melanogrammus_aeglefinus	3500	983	52.32536179
Melanogrammus_aeglefinus	3501	983	170.6241067
Melanogrammus_aeglefinus	3502	983	78.9538238
Melanogrammus_aeglefinus	3503	983	2.522549
Melanogrammus_aeglefinus	3505	983	1.06409779
Melanogrammus_aeglefinus	3507	983	107141608
Melanogrammus_aeglefinus	3510	983	47016399.8
Melanogrammus_aeglefinus	3513	983	21164
Melanogrammus_aeglefinus	3514	983	25852
Merluccius_albidus	3517	983	0.25
Merluccius_albidus	3518	983	0.409822133
Merluccius_albidus	3519	983	0.204031561
Myoxocephalus_octodecemspinosus	3580	983	0.7709
Myoxocephalus_octodecemspinosus	3584	983	0.007633588
Myoxocephalus_octodecemspinosus	3586	983	2.5
Myoxocephalus_octodecemspinosus	3589	983	5.458563536
Myoxocephalus_octodecemspinosus	3590	983	0.008888893
Myoxocephalus_octodecemspinosus	3591	983	0.077777778
Myoxocephalus_octodecemspinosus	3592	983	3.046760317
Myoxocephalus_octodecemspinosus	3593	983	0.257142867
Myoxocephalus_octodecemspinosus	3594	983	1.202062947
Myoxocephalus_octodecemspinosus	3595	983	3.661099333
Myoxocephalus_octodecemspinosus	3596	983	9.926995069
Myoxocephalus_octodecemspinosus	3599	983	0.175087257
Myoxocephalus_octodecemspinosus	3601	983	1137423.11
Myoxocephalus_octodecemspinosus	3604	983	1217628.32
Myxine_glutinosa	3608	983	0.071
Myxine_glutinosa	3611	983	0.015267176
Myxine_glutinosa	3615	983	0.013333333
Myxine_glutinosa	3617	983	0.825882367
Myxine_glutinosa	3618	983	0.479618907
Myxine_glutinosa	3619	983	0.158553255
Myxine_glutinosa	3620	983	0.333587306
Myxine_glutinosa	3621	983	0.352941167
Myxine_glutinosa	3622	983	0.002669986
Myxine_glutinosa	3624	983	54822.2339
Myxine_glutinosa	3627	983	161840.599
Notemigonus_crysoleucas	3633	983	7575
Odocoileus_virginianus	3662	983	2.21
Odocoileus_virginianus	3669	983	237679
Oncorhynchus_gorbuscha	3680	983	4631620
Oncorhynchus_gorbuscha	3684	983	2798931
Oncorhynchus_gorbuscha	3685	983	1802589
Oncorhynchus_gorbuscha	3686	983	213026
Oncorhynchus_keta	3697	983	8578
Oncorhynchus_keta	3699	983	27200
Oncorhynchus_keta	3700	983	367363
Oncorhynchus_keta	3701	983	90750
Oncorhynchus_keta	3704	983	2330
Oncorhynchus_keta	3705	983	2376
Oncorhynchus_keta	3706	983	45
Oncorhynchus_kisutch	3719	983	109816
Oncorhynchus_kisutch	3720	983	19392
Oncorhynchus_kisutch	3721	983	51
Oncorhynchus_kisutch	3722	983	53809
Oncorhynchus_kisutch	3723	983	54619
Oncorhynchus_kisutch	3724	983	4758
Oncorhynchus_kisutch	3728	983	56453
Oncorhynchus_mykiss	3737	983	6053
Oncorhynchus_nerka	3742	983	107896
Oncorhynchus_nerka	3743	983	28413
Oncorhynchus_nerka	3744	983	66772
Oncorhynchus_nerka	3745	983	200
Oncorhynchus_nerka	3746	983	0.64
Oncorhynchus_nerka	3747	983	25195
Oncorhynchus_nerka	3748	983	1451
Oncorhynchus_nerka	3749	983	1374
Oncorhynchus_nerka	3750	983	15319
Oncorhynchus_nerka	3751	983	178374
Oncorhynchus_nerka	3752	983	213715
Oncorhynchus_nerka	3753	983	23873
Oncorhynchus_nerka	3754	983	96268
Oncorhynchus_nerka	3755	983	1600
Oncorhynchus_nerka	3757	983	14568
Oncorhynchus_nerka	3760	983	26965
Oncorhynchus_nerka	3761	983	535594
Oncorhynchus_nerka	3765	983	937
Oncorhynchus_nerka	3767	983	19155
Oncorhynchus_nerka	3768	983	10000
Oncorhynchus_nerka	3769	983	9686
Oncorhynchus_nerka	3771	983	103027
Oncorhynchus_nerka	3774	983	8904
Oncorhynchus_nerka	3776	983	4371
Oncorhynchus_tshawytscha	3785	983	905
Oncorhynchus_tshawytscha	3787	983	95
Oncorhynchus_tshawytscha	3789	983	701
Oncorhynchus_tshawytscha	3790	983	540
Oncorhynchus_tshawytscha	3792	983	264
Oncorhynchus_tshawytscha	3793	983	100
Oncorhynchus_tshawytscha	3806	983	58580
Oncorhynchus_tshawytscha	3807	983	298
Oncorhynchus_tshawytscha	3809	983	424
Ophiodon_elongatus	3823	983	24923.8965
Ophiodon_elongatus	3824	983	36217.656
Ophiodon_elongatus	3825	983	37100.4566
Ophiodon_elongatus	3826	983	39627.0928
Osmerus_mordax	3869	983	3.947618253
Osmerus_mordax	3872	983	0.01262326
Osmerus_mordax	3873	983	0.321663612
Ovis_canadensis	3877	983	2250
Ovis_dalli	3878	983	310
Ovis_dalli	3879	983	280
Ovis_dalli	3880	983	612
Ovis_dalli	3881	983	300
Parophrys_vetulus	3885	983	3474
Parophrys_vetulus	3886	983	3474
Perca_flavescens	3901	983	258
Perca_flavescens	3902	983	0.453
Peromyscus_maniculatus	3912	983	2.5
Peromyscus_maniculatus	3926	983	144.22
Phalacrocorax_pelagicus	3927	983	156
Poecile_atricapillus	3964	983	3.5
Pollachius_virens	3966	983	50000
Pollachius_virens	3968	983	1200
Pollachius_virens	3969	983	0.34
Pollachius_virens	3971	983	40389.51
Pollachius_virens	3972	983	49360
Pollachius_virens	3973	983	0.012100824
Pollachius_virens	3974	983	26.62162162
Pollachius_virens	3975	983	0.393401735
Pollachius_virens	3976	983	0.213333333
Pollachius_virens	3977	983	0.1
Pollachius_virens	3978	983	0.138574278
Pollachius_virens	3979	983	114.9819254
Pollachius_virens	3980	983	49.27571121
Pollachius_virens	3981	983	31.64526858
Pollachius_virens	3982	983	38.22193536
Pollachius_virens	3983	983	0.852941167
Pollachius_virens	3985	983	0.057610293
Pollachius_virens	3987	983	14943475.1
Pollachius_virens	3990	983	20663745.3
Pseudopleuronectes_americanus	4032	983	68
Pseudopleuronectes_americanus	4065	983	0.005524862
Pseudopleuronectes_americanus	4068	983	40.9306962
Pseudopleuronectes_americanus	4070	983	0.950432529
Pseudopleuronectes_americanus	4071	983	8.730699613
Pseudopleuronectes_americanus	4072	983	0.626470667
Pseudopleuronectes_americanus	4074	983	20.02061317
Pseudopleuronectes_americanus	4076	983	208616.289
Pseudopleuronectes_americanus	4079	983	1490981.9
Rangifer_tarandus	4192	983	22
Rangifer_tarandus	4215	983	273
Rangifer_tarandus	4216	983	49886
Rangifer_tarandus	4222	983	230000
Rangifer_tarandus	4236	983	135000
Rangifer_tarandus	4249	983	230000
Salmo_salar	4259	983	2247663
Salmo_salar	4262	983	657
Salmo_salar	4264	983	248.32
Sander_vitreus	4317	983	5.69
Sander_vitreus	4318	983	0.5109
Sander_vitreus	4319	983	10.0341
Sander_vitreus	4320	983	0.1067
Sander_vitreus	4321	983	0.84
Sander_vitreus	4322	983	0.0359
Sander_vitreus	4323	983	152.7
Sander_vitreus	4324	983	0.842
Sander_vitreus	4325	983	0.9172
Sebastes_alutus	4335	983	34914
Sebastes_babcocki	4355	983	234.7
Sebastes_brevispinis	4368	983	0.6905
Sebastes_fasciatus	4416	983	22.1
Sebastes_mentella	4447	983	22.1
Sebastes_mentella	4452	983	166.4656489
Sebastes_mentella	4453	983	851.1064748
Sebastes_mentella	4455	983	505.7757984
Sebastes_mentella	4456	983	512.2162162
Sebastes_mentella	4457	983	255.4674901
Sebastes_mentella	4458	983	340.6837037
Sebastes_mentella	4459	983	107.9018518
Sebastes_mentella	4460	983	13.41772152
Sebastes_mentella	4462	983	2.346666667
Sebastes_paucispinis	4474	983	6000
Sebastes_pinniger	4483	983	8.45
Sebastes_pinniger	4484	983	4678.83
Sialia_sialis	4553	983	0.092
Spatula_clypeata	4556	983	1922729.322
Spatula_discors	4558	983	3835332.866
Squalus_acanthias	4560	983	0.024201676
Squalus_acanthias	4562	983	1.502762431
Squalus_acanthias	4566	983	0.9019608
Squalus_acanthias	4567	983	0.509119047
Squalus_acanthias	4568	983	9.424030613
Squalus_acanthias	4569	983	71.20704213
Squalus_acanthias	4570	983	10.5
Squalus_acanthias	4574	983	2495067.21
Squalus_acanthias	4577	983	91466508.6
Sterna_hirundo	4592	983	0.953
Sterna_hirundo	4593	983	7019
Tachycineta_bicolor	4594	983	9.3
Tachycineta_bicolor	4595	983	0.650537634
Tamiasciurus_hudsonicus	4604	983	0.45
Tamiasciurus_hudsonicus	4607	983	2.44
Troglodytes_aedon	4615	983	4.75
Uria_aalge	4617	983	560113.6615
Urophycis_tenuis	4620	983	29000
Urophycis_tenuis	4621	983	4500
Urophycis_tenuis	4622	983	800
Urophycis_tenuis	4623	983	23.4
Urophycis_tenuis	4631	983	0.381176441
Urophycis_tenuis	4632	983	4.594594595
Urophycis_tenuis	4633	983	1.74298342
Urophycis_tenuis	4634	983	2.106666667
Urophycis_tenuis	4635	983	0.685185189
Urophycis_tenuis	4636	983	4.467210139
Urophycis_tenuis	4637	983	46.57989977
Urophycis_tenuis	4638	983	18.73922189
Urophycis_tenuis	4639	983	8.42527648
Urophycis_tenuis	4640	983	9.46939037
Urophycis_tenuis	4641	983	28.49215683
Urophycis_tenuis	4643	983	3.229339472
Urophycis_tenuis	4644	983	17847700.2
Urophycis_tenuis	4646	983	51107233.1
Aegolius_acadicus	1	984	0.314
Alces_americanus	11	984	186
Alces_americanus	17	984	103961
Aspidophoroides_monopterygius	18	984	0.022
Zoarces_americanus	20	984	0.078
Citharichthys_arctifrons	21	984	0.145
Lumpenus_lampretaeformis	26	984	0.465
Nezumia_bairdii	27	984	0.103
Myoxocephalus_scorpius	28	984	0.075
Notacanthus_chemnitzii	29	984	0.039
Hippoglossina_oblonga	30	984	0.218
Ammodytes_dubius	31	984	0.014
Cottunculus_microps	32	984	0.135
Peprilus_triacanthus	33	984	1.33
Chlorophthalmus_agassizi	35	984	0.007
Bathyraja_spinicauda	36	984	0.239
Helicolenus_dactylopterus	37	984	0.411
Synaphobranchus_kaupii	38	984	0.146
Centroscyllium_fabricii	39	984	1.486
Trachyrincus_murrayi	40	984	0.039
Boreogadus_saida	41	984	14.625
Hemitripterus_americanus	42	984	2.775
Phycis_chesteri	43	984	26.21
Artediellus_uncinatus	44	984	0.173
Leptagonus_decagonus	45	984	0.072
Argentina_silus	46	984	4.051
Urophycis_chuss	47	984	7.6
Alces_americanus	65	984	98
Alces_americanus	66	984	221
Alces_americanus	67	984	128
Alosa_pseudoharengus	68	984	179
Alosa_pseudoharengus	70	984	0.465852795
Alosa_pseudoharengus	72	984	0.1019608
Alosa_pseudoharengus	75	984	7.604355297
Alosa_pseudoharengus	76	984	5.651518034
Alosa_pseudoharengus	77	984	2.4210525
Alosa_pseudoharengus	79	984	0.05854161
Anarrhichthys_ocellatus	94	984	0.44
Alosa_sapidissima	95	984	0.02027027
Alosa_sapidissima	96	984	0.127133412
Alosa_sapidissima	100	984	120203.398
Alosa_sapidissima	103	984	3065369.53
Ambloplites_rupestris	114	984	3.52
Aspidophoroides_monopterygius	127	984	0.09
Enchelyopus_cimbrius	128	984	0.03
Megaptera_novaeangliae	131	984	182
Megaptera_novaeangliae	132	984	1425
Orcinus_orca	141	984	7
Brosme_brosme	143	984	4.21
Sorex_cinereus	148	984	0.22
Myodes_gapperi	149	984	1.1
Coryphaenoides_rupestris	163	984	0.004
Ameiurus_nebulosus	185	984	1.14
Antimora_rostrata	208	984	1439
Thunnus_thynnus	210	984	1.32
Anarhichas_minor	220	984	0.5981
Anarhichas_denticulatus	221	984	1.8023
Anarhichas_minor	224	984	0.003506
Anarhichas_denticulatus	225	984	0.0689
Anarhichas_minor	230	984	0.0204
Stenodus_leucichthys	260	984	4.79
Sylvilagus_nuttallii	262	984	8
Halichoerus_grypus	291	984	890
Halichoerus_grypus	292	984	27201
Amblyraja_radiata	315	984	4300
Amblyraja_radiata	328	984	2.614424408
Amblyraja_radiata	332	984	6.140243902
Amblyraja_radiata	333	984	7.876470588
Amblyraja_radiata	340	984	7.104399762
Amblyraja_radiata	341	984	1.115384615
Amblyraja_radiata	342	984	3.573867551
Amblyraja_radiata	343	984	1.87326393
Amblyraja_radiata	344	984	4.321794892
Amblyraja_radiata	345	984	10.73239517
Amblyraja_radiata	346	984	3.9055843
Amblyraja_radiata	347	984	13.48647424
Amblyraja_radiata	348	984	2.944581061
Amblyraja_radiata	349	984	2.929692318
Amblyraja_radiata	350	984	2.973684
Amblyraja_radiata	353	984	1.365237235
Amblyraja_radiata	354	984	0.582167784
Enhydra_lutris	357	984	345
Amblyraja_radiata	358	984	13575103.2
Amblyraja_radiata	361	984	7400631.27
Anarhichas_lupus	378	984	2.1837
Isurus_oxyrinchus	379	984	1.01
Lamna_nasus	380	984	12.37
Anarhichas_lupus	387	984	0.4352
Plethodon_vehiculum	390	984	1.22
Anarhichas_lupus	391	984	0.2938
Anarhichas_lupus	394	984	5.5
Anarhichas_lupus	397	984	2.433564495
Anarhichas_lupus	398	984	1.936585366
Anarhichas_lupus	399	984	0.764705882
Anarhichas_lupus	400	984	0.347226581
Anarhichas_lupus	401	984	0.307692308
Anarhichas_lupus	402	984	0.546461953
Anarhichas_lupus	403	984	0.988715266
Anarhichas_lupus	406	984	0.221367508
Anarhichas_lupus	407	984	0.035714288
Anarhichas_lupus	408	984	2.1347549
Anarhichas_lupus	409	984	1.010006782
Anarhichas_lupus	410	984	0.102623993
Anarhichas_lupus	411	984	0.87015273
Anarhichas_lupus	413	984	0.075630235
Anarhichas_lupus	414	984	0.059662805
Anarhichas_lupus	416	984	1359016.76
Anarhichas_lupus	422	984	4018140.13
Blarina_brevicauda	428	984	1
Tamias_striatus	429	984	50
Napaeozapus_insignis	430	984	3
Sorex_cinereus	431	984	1
Anas_acuta	433	984	3022166.808
Anas_crecca	435	984	1769492.678
Anas_platyrhynchos	437	984	5813444.083
Lontra_canadensis	447	984	36
Myodes_gapperi	448	984	14
Pagophilus_groenlandicus	469	984	3e+06
Anguilla_rostrata	475	984	0.77
Anguilla_rostrata	476	984	0.47
Merluccius_bilinearis	477	984	513
Anguilla_rostrata	479	984	229.09
Anguilla_rostrata	480	984	0.78
Anguilla_rostrata	482	984	647408
Scomber_scombrus	484	984	730000
Sebastes_norvegicus	520	984	350
Anoplopoma_fimbria	523	984	50045.7
Mallotus_villosus	526	984	40
Orcinus_orca	532	984	74
Orcinus_orca	533	984	155
Pantherophis_obsoletus	611	984	11.9
Pantherophis_obsoletus	612	984	75.7
Spermophilus_columbianus	617	984	77
Martes_americana	620	984	960
Martes_americana	621	984	174
Marmota_vancouverensis	622	984	190
Glaucomys_sabrinus	623	984	0.22
Mallotus_villosus	637	984	57
Brevoortia_tyrannus	643	984	79725
Brevoortia_tyrannus	644	984	470
Athene_cunicularia	660	984	0.044
Atheresthes_stomias	661	984	116
Aythya_americana	676	984	619938.0779
Aythya_valisineria	678	984	532172.2304
Lagopus_lagopus	682	984	5.19
Calidris_mauri	683	984	1260
Aechmophorus_occidentalis	684	984	248
Bubo_scandiacus	685	984	1.21
Buteo_lagopus	686	984	6.25
Calidris_ptilocnemis	688	984	580
Fulmarus_glacialis	689	984	100.81316
Asio_otus	690	984	1.45
Hydrobates_leucorhous	691	984	4360334.258
Calcarius_lapponicus	692	984	131
Anser_albifrons	693	984	622277.0515
Branta_hutchinsii	695	984	700866.5991
Arenaria_melanocephala	696	984	114
Haematopus_ater	697	984	16.2
Troglodytes_pacificus	698	984	6.51
Dendragapus_fuliginosus	699	984	2.38
Tringa_incana	700	984	3.83
Leucosticte_tephrocotis	701	984	30400
Anthus_rubescens	702	984	210
Falco_peregrinus	704	984	0.647
Haemorhous_purpureus	705	984	1.55
Zonotrichia_atricapilla	706	984	47.5
Calcarius_pictus	707	984	1000
Zonotrichia_leucophrys	708	984	7.56
Zonotrichia_albicollis	709	984	112
Vermivora_cyanoptera	710	984	0.012
Tringa_melanoleuca	711	984	0.68423
Thryothorus_ludovicianus	712	984	0.018
Sialia_mexicana	713	984	0.043
Setophaga_palmarum	714	984	0.136
Rissa_tridactyla	715	984	129528.0773
Podiceps_grisegena	716	984	16.3
